Nummer;Datum;Ort;Name_voll;GND_x;Wiki_x;Absender/Empfänger;Journalnummer;Aufbewahrungsort_Kürzel;Aufbewahrungsort;Aufbewahrungsinstitution;Zusatz;Druck;Jahr;Kommentar;VON/AN;GND_y;Wiki_y;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki;lat;long;place_id
2;19.09.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1792;;VON;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
4;18.11.;ohne_Ortsangabe;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1795;;VON;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;-;-;;lassberg-place-0003
5;20.08.;Heiligenberg;Hofkammer;-;-;Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1799;;VON;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
7;25.04.;Heiligenberg;Hofkammer;-;-;Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1800;;VON;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
12;12.09.;Habstal;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1802;;VON;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;-;-;;lassberg-place-0116
28;29.07.;ohne_Ortsangabe;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1805;;VON;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;-;-;;lassberg-place-0003
1573;08.04.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1793;;AN;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
1575;10.12.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1795;;AN;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
1580;13.08.;Donaueschingen;Hofkammer;-;-;Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1799;;AN;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
1581;24.08.;Donaueschingen;Hofkammer;-;-;Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1799;;AN;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
1606;25.07.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1805;;AN;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
1616;13.10.;ohne_Ortsangabe;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1807;;AN;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;-;-;;lassberg-place-0003
1629;08.06.;ohne_Ortsangabe;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1808;;AN;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;-;-;;lassberg-place-0003
1636;21.04.;Donaueschingen;Hofkammer;-;-;Reg./Hofkammer;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1809;;AN;-;-;lassberg-correspondent-0165;-;-;-;-;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
1440;28.01.;Meersburg;Hurter, Friedrich Benedikt von;117071102;-;Hurter Friedrich;8;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1850;;VON;117071102;-;lassberg-correspondent-0166;Hurter, Friedrich Benedikt;male;1821;Buchhändler;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1441;14.02.;Meersburg;Hurter, Friedrich Benedikt von;117071102;-;Hurter Friedrich;15;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1850;;VON;117071102;-;lassberg-correspondent-0166;Hurter, Friedrich Benedikt;male;1821;Buchhändler;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1449;26.06.;Meersburg;Hurter, Friedrich Benedikt von;117071102;-;Hurter Friedrich;81;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1850;;VON;117071102;-;lassberg-correspondent-0166;Hurter, Friedrich Benedikt;male;1821;Buchhändler;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
670;08.09.;Eppishausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;208;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;;1829;;VON;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;lassberg-correspondent-0167;Hurter, Friedrich von;male;1787;Historiker,Theologe;20;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
699;30.01.;Eppishausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;51;F UB;Freiburg i.Br.;Universitätsbibliothek;;7,161f;1830;;VON;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;lassberg-correspondent-0167;Hurter, Friedrich von;male;1787;Historiker,Theologe;20;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
768;26.03.;Eppishausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1831;;VON;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;lassberg-correspondent-0167;Hurter, Friedrich von;male;1787;Historiker,Theologe;20;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
778;05.06.;Eppishausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;165;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1831;;VON;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;lassberg-correspondent-0167;Hurter, Friedrich von;male;1787;Historiker,Theologe;20;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
1897;04.03.;Löhningen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1821;;AN;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;lassberg-correspondent-0167;Hurter, Friedrich von;male;1787;Historiker,Theologe;20;-;47.7,8.53333333;47.7;8.53333333;lassberg-place-0117
2356;03.04.;Schaausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr. Em.;;F UB;Freiburg i.Br.;Universitätsbibliothek;;;1831;;AN;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;lassberg-correspondent-0167;Hurter, Friedrich von;male;1787;Historiker,Theologe;20;-;-;-;;lassberg-place-0091
3175;11.08.;Schaffhausen;Hurter, Friedrich von;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;Hurter Fr.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1854;;AN;118708244;https://de.wikipedia.org/wiki/Friedrich_Emanuel_von_Hurter;lassberg-correspondent-0167;Hurter, Friedrich von;male;1787;Historiker,Theologe;20;-;47.7,8.63333333;47.7;8.63333333;lassberg-place-0118
486;22.11.;Eppishausen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;235;H UB;Heidelberg;Universitätsbibliothek;;;1824;;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
589;26.08.;Eppishausen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;141;K SA;Konstanz;Stadtarchiv;;;1827;;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
842;23.04.;Sigmaringen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;?;;;;;54,182/t;1833;;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;48.08666667,9.21638889;48.08666667;9.21638889;lassberg-place-0023
1055;06.07.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;117;K SA;Konstanz;Stadtarchiv;;;1839;;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1122;10.04.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;K SA;Konstanz;Stadtarchiv;;54,187;1841;;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1211;07.03.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;24;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1843;;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1390;08.12.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;196;K SA;Konstanz;Stadtarchiv;;;1848;;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1397;12.01.;Meersburg;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;9;K SA;Konstanz;Stadtarchiv;;;1849;;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1565;??;;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;K SA;Konstanz;Stadtarchiv;;;;Weitere Angaben in Harris;VON;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;-;-;;lassberg-place-0017
2463;23.04.;Sigmaringen;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;;;;;54,182/t;1833;;AN;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;48.08666667,9.21638889;48.08666667;9.21638889;lassberg-place-0023
2530;13.03.;Konstanz;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1836;;AN;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;47.66666667,9.18333333;47.66666667;9.18333333;lassberg-place-0039
2766;19.08.;Konstanz;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;H UB;Heidelberg;Universitätsbibliothek;;;1842;;AN;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;47.66666667,9.18333333;47.66666667;9.18333333;lassberg-place-0039
2791;25.02.;Konstanz;Ignaz Heinrich von Wessenberg;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;Wessenberg;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1843;;AN;118631764;https://de.wikipedia.org/wiki/Ignaz_Heinrich_von_Wessenberg;lassberg-correspondent-0168;Wessenberg, Ignaz Heinrich von;male;1774;Schriftsteller,Bischof,Katholischer Theologe,Generalvikar;9;-;47.66666667,9.18333333;47.66666667;9.18333333;lassberg-place-0039
210;17.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
245;08.08.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
246;10.08.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
248;20.08.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
253;21.11.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
254;01.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;97;SG SB;St.Gallen;Stiftsbibliothek;;;1817;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
260;26.12.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;140;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
262;22.01.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;ArX;34;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
264;06.02.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;62;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
273;13.05.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;225;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
277;12.06.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;276;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
279;19.06.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;305;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
283;17.07.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;348;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
285;24.07.;Baden_AG;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;354;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;-;-;;lassberg-place-0101
299;26.11.;Eppishausen;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;48.16666667,10.51666667;48.16666667;10.51666667;lassberg-place-0005
301;12.12.;Heiligenberg;Ildefons von Arx;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;Arx;;SG SB;St.Gallen;Stiftsbibliothek;;;1818;;VON;116353740;https://de.wikipedia.org/wiki/Ildefons_von_Arx;lassberg-correspondent-0169;Arx, Ildefons von;male;1755;Mönch,Bibliothekar,Archivar,Geistlicher,Historiker,Domkapitular;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
